driverStandingsId,raceId,driverId,points,position,positionText,wins,is_classified
12974,60,11,0,21,21,0,True
12973,60,33,0,20,20,0,True
12972,60,15,0,16,16,0,True
12971,60,22,13,8,8,0,True
12970,60,23,8,10,10,0,True
12969,60,26,0,17,17,0,True
12968,60,2,10,9,9,0,True
12967,60,24,0,18,18,0,True
12966,60,14,7,11,11,0,True
12965,60,13,24,6,6,0,True
12964,60,32,1,15,15,0,True
12963,60,3,4,14,14,0,True
12962,60,17,6,13,13,0,True
12961,60,31,26,5,5,0,True
12960,60,18,16,7,7,0,True
12959,60,8,33,3,3,0,True
12958,60,30,51,2,2,2,True
12957,60,4,74,1,1,5,True
13002,61,36,0,23,23,0,True
13001,61,34,0,22,22,0,True
13000,61,27,0,19,19,0,True
12999,61,35,7,12,12,0,True
12998,61,21,37,4,4,1,True
12997,61,11,0,21,21,0,True
12996,61,33,0,20,20,0,True
12995,61,15,3,15,15,0,True
12994,61,22,13,8,8,0,True
12993,61,23,8,10,10,0,True
12992,61,26,0,17,17,0,True
12991,61,2,12,9,9,0,True
12990,61,24,0,18,18,0,True
12989,61,14,8,11,11,0,True
12988,61,13,28,5,5,0,True
12987,61,32,1,16,16,0,True
12986,61,3,4,14,14,0,True
12985,61,17,6,13,13,0,True
12984,61,31,26,6,6,0,True
12983,61,18,16,7,7,0,True
12982,61,8,39,3,3,0,True
12981,61,30,59,2,2,2,True
12980,61,4,84,1,1,6,True
13025,62,36,0,23,23,0,True
13024,62,34,0,22,22,0,True
13023,62,27,0,19,19,0,True
13022,62,35,7,13,13,0,True
13021,62,21,43,3,3,1,True
13020,62,11,0,21,21,0,True
13019,62,33,0,20,20,0,True
13018,62,15,8,12,12,0,True
13017,62,22,16,8,8,0,True
13016,62,23,8,11,11,0,True
13015,62,26,0,18,18,0,True
13014,62,2,12,9,9,0,True
13013,62,24,1,16,16,0,True
13012,62,14,10,10,10,0,True
13011,62,13,36,5,5,0,True
13010,62,32,1,17,17,0,True
13009,62,3,4,15,15,0,True
13008,62,17,6,14,14,0,True
13007,62,31,26,6,6,0,True
13006,62,18,16,7,7,0,True
13005,62,8,39,4,4,0,True
13004,62,30,69,2,2,3,True
13003,62,4,88,1,1,6,True
13049,63,37,2,16,16,0,True
13048,63,36,0,24,24,0,True
13047,63,34,0,23,23,0,True
13046,63,27,0,20,20,0,True
13045,63,35,7,13,13,0,True
13044,63,21,46,3,3,1,True
13043,63,11,0,22,22,0,True
13042,63,33,0,21,21,0,True
13041,63,15,8,12,12,0,True
13040,63,22,16,8,8,0,True
13039,63,23,13,9,9,0,True
13038,63,26,0,19,19,0,True
13037,63,2,13,10,10,0,True
13036,63,24,1,17,17,0,True
13035,63,14,10,11,11,0,True
13034,63,13,42,5,5,0,True
13033,63,32,1,18,18,0,True
13032,63,3,4,15,15,0,True
13031,63,17,6,14,14,0,True
13030,63,31,26,6,6,0,True
13029,63,18,16,7,7,0,True
13028,63,8,43,4,4,0,True
13027,63,30,79,2,2,4,True
13026,63,4,96,1,1,6,True
13073,64,37,2,16,16,0,True
13072,64,36,0,24,24,0,True
13071,64,34,0,23,23,0,True
13070,64,27,0,20,20,0,True
13069,64,35,7,13,13,0,True
13068,64,21,49,4,4,1,True
13067,64,11,0,22,22,0,True
13066,64,33,0,21,21,0,True
13065,64,15,10,12,12,0,True
13064,64,22,16,8,8,0,True
13063,64,23,13,9,9,0,True
13062,64,26,0,19,19,0,True
13061,64,2,13,10,10,0,True
13060,64,24,1,18,18,0,True
13059,64,14,10,11,11,0,True
13058,64,13,50,3,3,0,True
13057,64,32,2,17,17,0,True
13056,64,3,4,15,15,0,True
13055,64,17,6,14,14,0,True
13054,64,31,26,6,6,0,True
13053,64,18,21,7,7,0,True
13052,64,8,49,5,5,0,True
13051,64,30,89,2,2,5,True
13050,64,4,100,1,1,6,True
13097,65,37,10,12,12,0,True
13096,65,36,0,24,24,0,True
13095,65,34,0,23,23,0,True
13094,65,27,0,21,21,0,True
13093,65,35,7,14,14,0,True
13092,65,21,49,4,4,1,True
13091,65,11,0,22,22,0,True
13090,65,33,0,20,20,0,True
13089,65,15,10,13,13,0,True
13088,65,22,21,8,8,0,True
13087,65,23,16,10,10,0,True
13086,65,26,0,19,19,0,True
13085,65,2,19,9,9,0,True
13084,65,24,1,18,18,0,True
13083,65,14,14,11,11,0,True
13082,65,13,52,3,3,0,True
13081,65,32,2,17,17,0,True
13080,65,3,4,16,16,0,True
13079,65,17,6,15,15,0,True
13078,65,31,26,7,7,0,True
13077,65,18,31,6,6,1,True
13076,65,8,49,5,5,0,True
13075,65,30,90,2,2,5,True
13074,65,4,100,1,1,6,True
13122,66,9,0,23,23,0,True
13121,66,37,14,11,11,0,True
13120,66,36,0,25,25,0,True
13119,66,34,0,24,24,0,True
13118,66,27,0,21,21,0,True
13117,66,35,7,14,14,0,True
13116,66,21,52,4,4,1,True
13115,66,11,0,22,22,0,True
13114,66,33,0,20,20,0,True
13113,66,15,10,13,13,0,True
13112,66,22,22,8,8,0,True
13111,66,23,18,10,10,0,True
13110,66,26,0,19,19,0,True
13109,66,2,19,9,9,0,True
13108,66,24,1,18,18,0,True
13107,66,14,14,12,12,0,True
13106,66,13,62,3,3,1,True
13105,66,32,2,17,17,0,True
13104,66,3,4,16,16,0,True
13103,66,17,6,15,15,0,True
13102,66,31,26,7,7,0,True
13101,66,18,36,6,6,1,True
13100,66,8,49,5,5,0,True
13099,66,30,96,2,2,5,True
13098,66,4,108,1,1,6,True
13147,67,9,6,15,15,0,True
13146,67,37,14,11,11,0,True
13145,67,36,0,25,25,0,True
13144,67,34,0,24,24,0,True
13143,67,27,0,22,22,0,True
13142,67,35,7,14,14,0,True
13141,67,21,57,4,4,1,True
13140,67,11,0,23,23,0,True
13139,67,33,0,21,21,0,True
13138,67,15,12,13,13,0,True
13137,67,22,25,8,8,0,True
13136,67,23,18,10,10,0,True
13135,67,26,0,20,20,0,True
13134,67,2,20,9,9,0,True
13133,67,24,1,19,19,0,True
13132,67,14,14,12,12,0,True
13131,67,13,62,3,3,1,True
13130,67,32,2,18,18,0,True
13129,67,3,4,17,17,0,True
13128,67,17,6,16,16,0,True
13127,67,31,26,7,7,0,True
13126,67,18,40,6,6,1,True
13125,67,8,57,5,5,0,True
13124,67,30,106,2,2,6,True
13123,67,4,108,1,1,6,True
13174,68,29,0,27,27,0,True
13173,68,38,0,24,24,0,True
13172,68,9,6,16,16,0,True
13171,68,37,18,10,10,0,True
13170,68,36,0,26,26,0,True
13169,68,34,0,25,25,0,True
13168,68,27,0,22,22,0,True
13167,68,35,7,15,15,0,True
13166,68,21,63,3,3,1,True
13165,68,11,0,23,23,0,True
13164,68,33,0,21,21,0,True
13163,68,15,12,13,13,0,True
13162,68,22,28,7,7,0,True
13161,68,23,18,11,11,0,True
13160,68,26,0,20,20,0,True
13159,68,2,22,9,9,0,True
13158,68,24,1,19,19,0,True
13157,68,14,14,12,12,0,True
13156,68,13,62,4,4,1,True
13155,68,32,2,18,18,0,True
13154,68,3,4,17,17,0,True
13153,68,17,7,14,14,0,True
13152,68,31,26,8,8,0,True
13151,68,18,45,6,6,1,True
13150,68,8,57,5,5,0,True
13149,68,30,116,1,1,7,True
13148,68,4,116,2,2,6,True
13201,69,29,0,27,27,0,True
13200,69,38,0,24,24,0,True
13199,69,9,6,16,16,0,True
13198,69,37,18,11,11,0,True
13197,69,36,0,26,26,0,True
13196,69,34,0,25,25,0,True
13195,69,27,0,22,22,0,True
13194,69,35,7,15,15,0,True
13193,69,21,69,4,4,1,True
13192,69,11,0,23,23,0,True
13191,69,33,0,21,21,0,True
13190,69,15,15,12,12,0,True
13189,69,22,28,7,7,0,True
13188,69,23,20,10,10,0,True
13187,69,26,0,20,20,0,True
13186,69,2,23,9,9,0,True
13185,69,24,1,19,19,0,True
13184,69,14,14,13,13,0,True
13183,69,13,70,3,3,1,True
13182,69,32,2,18,18,0,True
13181,69,3,4,17,17,0,True
13180,69,17,7,14,14,0,True
13179,69,31,26,8,8,0,True
13178,69,18,50,6,6,1,True
13177,69,8,61,5,5,0,True
13176,69,30,116,2,2,7,True
13175,69,4,126,1,1,7,True
13228,70,29,0,26,26,0,True
13227,70,38,0,24,24,0,True
13226,70,9,6,16,16,0,True
13225,70,37,19,11,11,0,True
13224,70,36,0,27,27,0,True
13223,70,34,0,25,25,0,True
13222,70,27,0,22,22,0,True
13221,70,35,7,15,15,0,True
13220,70,21,72,4,4,1,True
13219,70,11,0,23,23,0,True
13218,70,33,0,21,21,0,True
13217,70,15,15,12,12,0,True
13216,70,22,30,7,7,0,True
13215,70,23,20,10,10,0,True
13214,70,26,0,20,20,0,True
13213,70,2,23,9,9,0,True
13212,70,24,1,19,19,0,True
13211,70,14,14,13,13,0,True
13210,70,13,80,3,3,2,True
13209,70,32,2,18,18,0,True
13208,70,3,4,17,17,0,True
13207,70,17,7,14,14,0,True
13206,70,31,26,8,8,0,True
13205,70,18,56,6,6,1,True
13204,70,8,65,5,5,0,True
13203,70,30,121,2,2,7,True
13202,70,4,134,1,1,7,True
1196,71,21,10,1,1,1,True
1197,71,22,8,2,2,0,True
1198,71,4,6,3,3,0,True
1199,71,14,5,4,4,0,True
1200,71,17,4,5,5,0,True
1201,71,31,3,6,6,0,True
1202,71,32,2,7,7,0,True
1203,71,8,1,8,8,0,True
1204,71,15,0,9,9,0,True
1205,71,13,0,10,10,0,True
1206,71,23,0,11,11,0,True
1207,71,35,0,12,12,0,True
1208,71,39,0,13,13,0,True
1209,71,33,0,14,14,0,True
1210,71,40,0,15,15,0,True
1211,72,21,10,2,2,1,True
1212,72,22,8,4,4,0,True
1213,72,4,16,1,1,1,True
1214,72,14,8,5,5,0,True
1215,72,17,4,9,9,0,True
1216,72,31,8,6,6,0,True
1217,72,32,3,10,10,0,True
1218,72,8,1,12,12,0,True
1219,72,15,8,3,3,0,True
1220,72,13,0,13,13,0,True
1221,72,23,4,8,8,0,True
1222,72,35,0,17,17,0,True
1223,72,39,0,14,14,0,True
1224,72,33,0,15,15,0,True
1225,72,40,0,18,18,0,True
1226,72,2,6,7,7,0,True
1227,72,30,2,11,11,0,True
1228,72,27,0,16,16,0,True
3805,73,37,4,11,11,0,True
3804,73,27,0,19,19,0,True
3803,73,30,2,14,14,0,True
3802,73,2,6,10,10,0,True
3801,73,40,0,18,18,0,True
3800,73,33,0,15,15,0,True
3799,73,39,0,17,17,0,True
3798,73,35,0,16,16,0,True
3797,73,23,9,4,4,0,True
3796,73,13,2,13,13,0,True
3795,73,15,16,2,2,0,True
3794,73,8,7,8,8,0,True
3793,73,32,3,12,12,0,True
3792,73,31,8,7,7,0,True
3791,73,17,7,9,9,0,True
3790,73,14,9,5,5,0,True
3789,73,4,26,1,1,2,True
3788,73,22,8,6,6,0,True
3787,73,21,10,3,3,1,True
3826,74,24,1,17,17,0,True
3825,74,25,6,12,12,0,True
3824,74,37,4,14,14,0,True
3823,74,27,0,21,21,0,True
3822,74,30,10,4,4,0,True
3821,74,2,9,5,5,0,True
3820,74,40,0,20,20,0,True
3819,74,33,0,18,18,0,True
3818,74,39,0,19,19,0,True
3817,74,35,5,13,13,0,True
3816,74,23,9,6,6,0,True
3815,74,13,2,16,16,0,True
3813,74,8,7,11,11,0,True
3812,74,32,3,15,15,0,True
3811,74,31,8,10,10,0,True
3810,74,17,9,8,8,0,True
3808,74,4,36,1,1,3,True
3807,74,22,8,9,9,0,True
64338,75,19,0,24,24,0,True
64337,75,27,0,21,21,0,True
64336,75,2,9,10,10,0,True
64335,75,30,10,7,7,0,True
64334,75,40,0,20,20,0,True
64333,75,33,0,18,18,0,True
64332,75,39,0,19,19,0,True
64331,75,11,0,23,23,0,True
64330,75,35,5,13,13,0,True
64329,75,23,14,5,5,0,True
64328,75,18,0,22,22,0,True
64327,75,13,2,16,16,0,True
64326,75,15,26,2,2,0,True
64325,75,8,17,3,3,1,True
64324,75,32,3,15,15,0,True
64323,75,31,10,8,8,0,True
64322,75,17,12,6,6,0,True
64321,75,14,10,9,9,0,True
64320,75,4,44,1,1,3,True
64319,75,22,8,11,11,0,True
64318,75,21,14,4,4,1,True
1290,76,21,14,7,7,1,True
1291,76,22,9,11,11,0,True
1292,76,4,49,1,1,3,True
1293,76,14,10,10,10,0,True
1294,76,17,18,4,4,0,True
1295,76,31,14,8,8,0,True
1296,76,32,3,15,15,0,True
1297,76,8,27,2,2,2,True
1298,76,15,26,3,3,0,True
1299,76,13,2,16,16,0,True
1300,76,23,17,6,6,0,True
1301,76,35,5,13,13,0,True
1302,76,39,0,19,19,0,True
1303,76,33,0,18,18,0,True
1304,76,40,0,20,20,0,True
1305,76,2,17,5,5,0,True
1306,76,30,12,9,9,0,True
1307,76,27,0,21,21,0,True
1308,76,37,4,14,14,0,True
1309,76,25,6,12,12,0,True
1310,76,24,1,17,17,0,True
1311,77,21,17,6,6,1,True
1312,77,22,15,10,10,0,True
1313,77,4,59,1,1,4,True
1314,77,14,15,11,11,0,True
1315,77,17,18,5,5,0,True
1316,77,31,16,9,9,0,True
1317,77,32,3,15,15,0,True
1318,77,8,27,2,2,2,True
1319,77,15,27,3,3,0,True
1320,77,13,2,16,16,0,True
1321,77,23,17,7,7,0,True
1322,77,35,5,13,13,0,True
1323,77,39,0,20,20,0,True
1324,77,33,0,18,18,0,True
1325,77,40,0,21,21,0,True
1326,77,2,25,4,4,0,True
1327,77,30,16,8,8,0,True
1328,77,27,0,23,23,0,True
1329,77,37,4,14,14,0,True
1330,77,25,6,12,12,0,True
1331,77,24,1,17,17,0,True
1332,77,18,0,19,19,0,True
1333,77,11,0,22,22,0,True
3849,78,11,0,23,23,0,True
3848,78,18,0,19,19,0,True
3847,78,24,1,17,17,0,True
3846,78,25,6,13,13,0,True
3845,78,37,4,15,15,0,True
3844,78,27,0,21,21,0,True
3843,78,30,24,5,5,0,True
3842,78,2,25,4,4,0,True
3841,78,40,0,22,22,0,True
3840,78,33,0,18,18,0,True
3839,78,39,0,20,20,0,True
3838,78,35,5,14,14,0,True
3837,78,23,20,8,8,0,True
3836,78,13,7,12,12,0,True
3835,78,15,27,3,3,0,True
3834,78,8,37,2,2,3,True
3833,78,32,4,16,16,0,True
3832,78,31,16,11,11,0,True
3831,78,17,22,6,6,0,True
3830,78,14,17,10,10,0,True
3829,78,4,59,1,1,4,True
3828,78,22,21,7,7,0,True
3827,78,21,17,9,9,1,True
3524,79,11,0,23,23,0,True
3523,79,18,0,22,22,0,True
3522,79,24,1,21,21,0,True
3521,79,25,6,14,14,0,True
3520,79,37,4,18,18,0,True
3519,79,27,4,17,17,0,True
3518,79,30,34,3,3,1,True
3517,79,2,25,6,6,0,True
3516,79,40,3,20,20,0,True
3515,79,33,6,13,13,0,True
3514,79,39,5,16,16,0,True
3513,79,35,5,15,15,0,True
3512,79,23,20,8,8,0,True
3511,79,13,7,12,12,0,True
3510,79,15,27,5,5,0,True
3509,79,8,37,2,2,3,True
3508,79,32,4,19,19,0,True
3507,79,31,16,11,11,0,True
3506,79,17,22,7,7,0,True
3505,79,14,17,10,10,0,True
3504,79,4,59,1,1,4,True
3503,79,22,29,4,4,0,True
3502,79,21,17,9,9,1,True
1380,80,21,20,9,9,1,True
1381,80,22,29,5,5,0,True
1382,80,4,69,1,1,5,True
1383,80,14,17,10,10,0,True
1384,80,17,22,7,7,0,True
1385,80,31,16,11,11,0,True
1386,80,32,4,20,20,0,True
1387,80,8,45,2,2,3,True
1388,80,15,31,4,4,0,True
1389,80,13,7,12,12,0,True
1390,80,23,22,8,8,0,True
1391,80,35,6,15,15,0,True
1392,80,39,5,17,17,0,True
1393,80,33,6,13,13,0,True
1394,80,40,3,21,21,0,True
1395,80,2,25,6,6,0,True
1396,80,30,40,3,3,1,True
1397,80,27,4,18,18,0,True
1398,80,37,4,19,19,0,True
1399,80,25,6,14,14,0,True
1400,80,24,1,22,22,0,True
1401,80,18,5,16,16,0,True
1402,80,11,0,23,23,0,True
1403,81,21,25,7,7,1,True
1404,81,22,31,4,4,0,True
1405,81,4,77,1,1,5,True
1406,81,14,17,11,11,0,True
1407,81,17,22,10,10,0,True
1408,81,31,26,6,6,1,True
1409,81,32,4,20,20,0,True
1410,81,8,51,2,2,3,True
1411,81,15,31,5,5,0,True
1412,81,13,7,13,13,0,True
1413,81,23,23,9,9,0,True
1414,81,35,6,16,16,0,True
1415,81,39,5,17,17,0,True
1416,81,33,6,14,14,0,True
1417,81,40,3,21,21,0,True
1418,81,2,25,8,8,0,True
1419,81,30,43,3,3,1,True
1420,81,27,4,18,18,0,True
1421,81,37,4,19,19,0,True
1422,81,25,6,15,15,0,True
1423,81,24,1,22,22,0,True
1424,81,18,9,12,12,0,True
1425,81,11,0,23,23,0,True
1426,82,21,30,7,7,1,True
1427,82,22,31,5,5,0,True
1428,82,4,87,1,1,6,True
1429,82,14,19,11,11,0,True
1430,82,17,22,10,10,0,True
1431,82,31,34,4,4,1,True
1432,82,32,4,20,20,0,True
1433,82,8,51,2,2,3,True
1434,82,15,31,6,6,0,True
1435,82,13,8,13,13,0,True
1436,82,23,26,8,8,0,True
1437,82,35,6,16,16,0,True
1438,82,39,5,17,17,0,True
1439,82,33,6,14,14,0,True
1440,82,40,3,21,21,0,True
1441,82,2,25,9,9,0,True
1442,82,30,47,3,3,1,True
1443,82,27,4,18,18,0,True
1444,82,37,4,19,19,0,True
1445,82,25,6,15,15,0,True
1446,82,24,1,22,22,0,True
1447,82,18,15,12,12,0,True
1448,82,11,0,23,23,0,True
1449,82,38,0,24,24,0,True
1450,83,21,30,8,8,1,True
1451,83,22,31,7,7,0,True
1452,83,4,87,1,1,6,True
1453,83,14,19,12,12,0,True
1454,83,17,24,10,10,0,True
1455,83,31,34,5,5,1,True
1456,83,32,4,20,20,0,True
1457,83,8,61,2,2,4,True
1458,83,15,36,4,4,0,True
1459,83,13,8,13,13,0,True
1460,83,23,32,6,6,0,True
1461,83,35,6,16,16,0,True
1462,83,39,5,17,17,0,True
1463,83,33,6,14,14,0,True
1464,83,40,3,21,21,0,True
1465,83,2,28,9,9,0,True
1466,83,30,55,3,3,1,True
1467,83,27,4,18,18,0,True
1468,83,37,4,19,19,0,True
1469,83,25,6,15,15,0,True
1470,83,24,1,22,22,0,True
1471,83,18,19,11,11,0,True
1472,83,11,1,23,23,0,True
1473,83,38,0,24,24,0,True
1474,84,21,35,6,6,1,True
1475,84,22,31,8,8,0,True
1476,84,4,95,1,1,6,True
1477,84,14,21,12,12,0,True
1478,84,17,24,10,10,0,True
1479,84,31,40,4,4,1,True
1480,84,32,5,18,18,0,True
1481,84,8,71,2,2,5,True
1482,84,15,39,5,5,0,True
1483,84,13,8,13,13,0,True
1484,84,23,32,7,7,0,True
1485,84,35,6,16,16,0,True
1486,84,39,5,17,17,0,True
1487,84,33,6,14,14,0,True
1488,84,40,3,21,21,0,True
1489,84,2,28,9,9,0,True
1490,84,30,55,3,3,1,True
1491,84,27,4,19,19,0,True
1492,84,37,4,20,20,0,True
1493,84,25,6,15,15,0,True
1494,84,24,1,23,23,0,True
1495,84,18,23,11,11,0,True
1496,84,11,1,22,22,0,True
1497,84,38,0,24,24,0,True
1498,85,21,41,6,6,1,True
1499,85,22,31,8,8,0,True
1500,85,4,103,1,1,6,True
1501,85,14,21,12,12,0,True
1502,85,17,24,11,11,0,True
1503,85,31,50,4,4,2,True
1504,85,32,5,18,18,0,True
1505,85,8,76,2,2,5,True
1506,85,15,43,5,5,0,True
1507,85,13,8,13,13,0,True
1508,85,23,35,7,7,0,True
1509,85,35,6,16,16,0,True
1510,85,39,5,17,17,0,True
1511,85,33,6,14,14,0,True
1512,85,40,3,21,21,0,True
1513,85,2,28,9,9,0,True
1514,85,30,55,3,3,1,True
1515,85,27,4,19,19,0,True
1516,85,37,4,20,20,0,True
1517,85,25,6,15,15,0,True
1518,85,24,1,24,24,0,True
1519,85,18,24,10,10,0,True
1520,85,11,1,23,23,0,True
1521,85,38,0,25,25,0,True
1522,85,42,2,22,22,0,True
1523,86,21,41,6,6,1,True
1524,86,22,35,8,8,0,True
1525,86,4,111,1,1,6,True
1526,86,14,21,12,12,0,True
1527,86,17,29,10,10,0,True
1528,86,31,50,4,4,2,True
1529,86,32,5,18,18,0,True
1530,86,8,86,2,2,6,True
1531,86,15,43,5,5,0,True
1532,86,13,8,14,14,0,True
1533,86,23,37,7,7,0,True
1534,86,35,9,13,13,0,True
1535,86,39,5,17,17,0,True
1536,86,33,7,15,15,0,True
1537,86,40,3,21,21,0,True
1538,86,2,28,11,11,0,True
1539,86,30,55,3,3,1,True
1540,86,27,4,19,19,0,True
1541,86,37,4,20,20,0,True
1542,86,25,6,16,16,0,True
1543,86,24,1,24,24,0,True
1544,86,18,30,9,9,0,True
1545,86,11,1,23,23,0,True
1546,86,38,0,25,25,0,True
1547,86,42,2,22,22,0,True
1548,87,21,45,5,5,1,True
1549,87,22,38,7,7,0,True
1550,87,4,117,1,1,6,True
1551,87,14,21,12,12,0,True
1552,87,17,29,10,10,0,True
1553,87,31,60,3,3,3,True
1554,87,32,5,18,18,0,True
1555,87,8,94,2,2,6,True
1556,87,15,43,6,6,0,True
1557,87,13,8,14,14,0,True
1558,87,23,38,8,8,0,True
1559,87,35,9,13,13,0,True
1560,87,39,5,17,17,0,True
1561,87,33,7,15,15,0,True
1562,87,40,3,21,21,0,True
1563,87,2,28,11,11,0,True
1564,87,30,60,4,4,1,True
1565,87,27,4,19,19,0,True
1566,87,37,4,20,20,0,True
1567,87,25,6,16,16,0,True
1568,87,24,1,24,24,0,True
1569,87,18,32,9,9,0,True
1570,87,11,1,23,23,0,True
1571,87,38,0,25,25,0,True
1572,87,42,2,22,22,0,True
1573,88,21,53,5,5,1,True
1574,88,22,38,8,8,0,True
1575,88,4,123,1,1,6,True
1576,88,14,24,12,12,0,True
1577,88,17,34,10,10,0,True
1578,88,31,60,4,4,3,True
1579,88,32,5,18,18,0,True
1580,88,8,104,2,2,7,True
1581,88,15,43,6,6,0,True
1582,88,13,8,14,14,0,True
1583,88,23,39,7,7,0,True
1584,88,35,9,13,13,0,True
1585,88,39,5,17,17,0,True
1586,88,33,7,15,15,0,True
1587,88,40,3,21,21,0,True
1588,88,2,28,11,11,0,True
1589,88,30,62,3,3,1,True
1590,88,27,4,19,19,0,True
1591,88,37,4,20,20,0,True
1592,88,25,6,16,16,0,True
1593,88,24,1,24,24,0,True
1594,88,18,36,9,9,0,True
1595,88,11,1,23,23,0,True
1596,88,38,0,25,25,0,True
1597,88,42,2,22,22,0,True
1598,89,21,58,5,5,1,True
1599,89,22,38,8,8,0,True
1600,89,4,133,1,1,7,True
1601,89,14,24,12,12,0,True
1602,89,17,36,10,10,0,True
1603,89,31,60,4,4,3,True
1604,89,32,9,15,15,0,True
1605,89,8,112,2,2,7,True
1606,89,15,43,7,7,0,True
1607,89,13,11,13,13,0,True
1608,89,23,45,6,6,0,True
1609,89,35,9,14,14,0,True
1610,89,39,5,18,18,0,True
1611,89,33,7,16,16,0,True
1612,89,40,3,21,21,0,True
1613,89,2,28,11,11,0,True
1614,89,30,62,3,3,1,True
1615,89,27,4,19,19,0,True
1616,89,37,4,20,20,0,True
1617,89,25,6,17,17,0,True
1618,89,24,1,24,24,0,True
1619,89,18,37,9,9,0,True
1620,89,11,1,23,23,0,True
1621,89,38,0,25,25,0,True
1622,89,42,2,22,22,0,True
12435,90,45,0,14,14,0,True
12434,90,44,0,13,13,0,True
12433,90,43,0,12,12,0,True
12432,90,32,0,11,11,0,True
12431,90,21,0,10,10,0,True
12430,90,11,0,9,9,0,True
12429,90,14,1,8,8,0,True
12428,90,15,2,7,7,0,True
12427,90,18,3,6,6,0,True
12426,90,31,4,5,5,0,True
12425,90,23,5,4,4,0,True
12424,90,4,6,3,3,0,True
12423,90,22,8,2,2,0,True
12422,90,30,10,1,1,1,True
12452,91,47,0,17,17,0,True
12451,91,46,0,16,16,0,True
12450,91,13,1,9,9,0,True
12449,91,45,0,15,15,0,True
12448,91,44,0,14,14,0,True
12447,91,43,0,10,10,0,True
12446,91,32,0,13,13,0,True
12445,91,21,0,12,12,0,True
12444,91,11,0,11,11,0,True
12443,91,14,4,8,8,0,True
12442,91,15,6,6,6,0,True
12441,91,18,9,4,4,0,True
12440,91,31,12,3,3,0,True
12439,91,23,5,7,7,0,True
12438,91,4,8,5,5,0,True
12437,91,22,13,2,2,0,True
12436,91,30,20,1,1,2,True
12471,92,2,0,18,18,0,True
12470,92,17,1,11,11,0,True
12469,92,47,0,19,19,0,True
12468,92,46,0,17,17,0,True
12467,92,13,1,10,10,0,True
12466,92,45,0,16,16,0,True
12465,92,44,0,13,13,0,True
12464,92,43,0,12,12,0,True
12463,92,32,0,15,15,0,True
12462,92,21,0,14,14,0,True
12461,92,11,4,8,8,0,True
12460,92,14,4,9,9,0,True
12459,92,15,11,6,6,0,True
12458,92,18,15,3,3,0,True
12457,92,31,12,4,4,0,True
12456,92,23,7,7,7,0,True
12455,92,4,11,5,5,0,True
12454,92,22,21,2,2,0,True
12453,92,30,30,1,1,3,True
12491,93,8,1,12,12,0,True
12490,93,2,0,20,20,0,True
12489,93,17,1,11,11,0,True
12488,93,47,0,19,19,0,True
12487,93,46,0,18,18,0,True
12486,93,13,1,10,10,0,True
12485,93,45,0,17,17,0,True
12484,93,44,0,15,15,0,True
12483,93,43,0,14,14,0,True
12482,93,32,0,16,16,0,True
12481,93,21,0,13,13,0,True
12480,93,11,4,8,8,0,True
12479,93,14,4,9,9,0,True
12478,93,15,15,6,6,0,True
12477,93,18,23,3,3,0,True
12476,93,31,18,4,4,0,True
12475,93,23,9,7,7,0,True
12474,93,4,16,5,5,0,True
12473,93,22,24,2,2,0,True
12472,93,30,40,1,1,4,True
12511,94,8,1,12,12,0,True
12510,94,2,0,20,20,0,True
12509,94,17,1,13,13,0,True
12508,94,47,0,19,19,0,True
12507,94,46,0,18,18,0,True
12506,94,13,1,11,11,0,True
12505,94,45,0,17,17,0,True
12504,94,44,0,15,15,0,True
12503,94,43,0,14,14,0,True
12502,94,32,0,16,16,0,True
12501,94,21,2,10,10,0,True
12500,94,11,8,8,8,0,True
12499,94,14,4,9,9,0,True
12498,94,15,21,5,5,0,True
12497,94,18,24,3,3,0,True
12496,94,31,18,6,6,0,True
12495,94,23,12,7,7,0,True
12494,94,4,21,4,4,0,True
12493,94,22,32,2,2,0,True
12492,94,30,50,1,1,5,True
12531,95,8,1,15,15,0,True
12530,95,2,2,13,13,0,True
12529,95,17,1,16,16,0,True
12528,95,47,0,17,17,0,True
12527,95,46,0,20,20,0,True
12526,95,13,5,9,9,0,True
12525,95,45,0,19,19,0,True
12524,95,44,1,14,14,0,True
12523,95,43,3,11,11,0,True
12522,95,32,0,18,18,0,True
12521,95,21,2,12,12,0,True
12520,95,11,8,8,8,0,True
12519,95,14,4,10,10,0,True
12518,95,15,31,4,4,1,True
12517,95,18,32,3,3,0,True
12516,95,31,23,5,5,0,True
12515,95,23,12,7,7,0,True
12514,95,4,21,6,6,0,True
12513,95,22,38,2,2,0,True
12512,95,30,50,1,1,5,True
12551,96,8,1,16,16,0,True
12550,96,2,2,14,14,0,True
12549,96,17,3,13,13,0,True
12548,96,47,0,17,17,0,True
12547,96,46,0,20,20,0,True
12546,96,13,5,9,9,0,True
12545,96,45,0,19,19,0,True
12544,96,44,1,15,15,0,True
12543,96,43,3,12,12,0,True
12542,96,32,0,18,18,0,True
12541,96,21,5,10,10,0,True
12540,96,11,8,8,8,0,True
12539,96,14,4,11,11,0,True
12538,96,15,36,4,4,1,True
12537,96,18,38,3,3,0,True
12536,96,31,24,6,6,0,True
12535,96,23,12,7,7,0,True
12534,96,4,25,5,5,0,True
12533,96,22,46,2,2,0,True
12532,96,30,60,1,1,6,True
